x1,y1,z1,x2,y2,z2
-13.0229,-15.1794,28.9283,-13.1619,-15.3236,29.2089
-16.8292,-10.8064,23.2328,-16.9895,-10.927,23.7381
-16.8292,-10.8064,23.2328,-16.9947,-10.9187,24.7386
-14.2852,-13.9977,27.7937,-14.4204,-14.1454,22.0919
-33.1624,-11.1918,24.4995,-33.3596,-11.2329,23.187
-48.6621,-11.4893,22.4729,-48.8514,-11.5578,29.5196
-48.6497,-11.5417,26.8341,-48.8514,-11.5578,29.5196
-68.0746,-16.3051,26.2322,-68.4534,-16.4408,21.1201
-68.0837,-16.267,27.8929,-68.4935,-16.2734,26.385
-68.0837,-16.267,27.8929,-68.4534,-16.4408,21.1201
-69.0103,-11.7301,21.2532,-69.3862,-11.904,21.376
-69.1115,-11.1186,21.6683,-69.5221,-11.0847,21.7961
-68.1575,-15.9548,26.4369,-68.5551,-16.0114,28.086
-82.8241,-19.1092,25.9009,-83.1835,-19.3301,26.0261
-16.6049,-11.148,34.2252,-16.7628,-11.2714,34.579
-16.9563,-10.606,38.4459,-17.133,-10.7004,35.8425
-12.9086,-15.2764,35.7433,-13.0428,-15.4246,33.6056
-13.8576,-14.421,36.6132,-13.9894,-14.5718,38.4782
-12.382,-15.7062,32.2176,-12.5165,-15.8548,32.5425
-33.5087,-10.1066,32.5549,-33.6951,-10.1822,32.7447
-31.7378,-14.7556,33.4275,-31.9264,-14.8238,33.6235
-32.9868,-11.6992,35.8792,-33.178,-11.7585,38.1317
-33.0063,-11.6441,37.9134,-33.1877,-11.7314,36.0861
-48.7865,-10.9478,37.5546,-48.9736,-11.0278,37.7053
-108.64,-17.2447,34.9412,-109.042,-17.2631,30.4062
-15.4644,-12.6828,47.0418,-15.6154,-12.8141,48.409
-14.1493,-14.1351,45.7494,-14.2883,-14.2788,49.0084
-15.5407,-12.5893,45.5914,-15.6895,-12.7231,47.5709
-12.3808,-15.7072,48.6188,-12.5056,-15.8635,46.869
-12.3808,-15.7072,48.6188,-12.5009,-15.8672,44.8908
-14.2041,-14.0799,48.4961,-14.3553,-14.2114,46.2295
-14.2041,-14.0799,48.4961,-14.3429,-14.224,42.001
-14.22,-14.0638,41.5822,-14.3553,-14.2114,46.2295
-15.2965,-12.885,44.2858,-15.459,-13.0024,44.7247
-33.0623,-11.4833,43.9821,-33.2445,-11.5687,44.2308
-33.8401,-8.93564,43.6634,-34.0396,-8.96358,47.4463
-31.5625,-15.1262,41.3511,-31.7435,-15.2113,50.0166
-47.2628,-16.3165,46.7996,-47.4431,-16.4068,46.9899
-46.1358,-19.2732,48.1831,-46.3314,-19.3253,48.3809
-17.2132,-10.1828,52.0906,-17.389,-10.2802,52.6151
-12.0572,-15.957,59.109,-12.1875,-16.1093,59.6983
-11.841,-16.1179,63.6845,-11.9629,-16.2766,68.9374
-16.2969,-11.5936,64.0388,-16.4526,-11.7197,70.6553
-32.8504,-12.0769,61.3105,-33.0318,-12.163,69.6454
-32.8504,-12.0769,61.3105,-33.0453,-12.1264,68.4578
-46.4768,-18.4362,62.6526,-46.6524,-18.5365,62.9024
-46.0571,-19.4614,63.7934,-46.2458,-19.5286,70.2449
-47.0297,-16.9767,69.4497,-47.2197,-17.0391,62.3915
-108.947,-15.1812,62.0565,-109.333,-15.315,62.2862
-13.4397,-14.8114,77.8028,-13.5746,-14.9589,77.1578
-16.6392,-11.0973,86.3327,-16.7994,-11.2166,87.2083
-16.6392,-11.0973,86.3327,-16.8006,-11.2151,84.922
-32.258,-13.5802,82.5585,-32.4362,-13.6724,86.7208
-13.6546,-14.6134,99.9013,-13.7937,-14.7571,96.3681
-31.6377,-14.9681,92.9755,-31.81,-15.0719,92.8137
-47.5726,-15.39,92.8608,-47.7683,-15.4347,90.7324
-108.824,-16.0423,106.148,-109.197,-16.2559,106.554
-14.1399,-14.1444,119.389,-14.2814,-14.2858,113.569
-15.838,-12.2129,115.522,-15.9953,-12.3366,117.853
-14.1645,-14.1196,112.447,-14.3141,-14.2528,120.573
-16.9467,-10.6212,117.681,-17.1239,-10.7153,118.861
-11.2568,-16.5316,114.956,-11.3653,-16.6991,116.115
-48.1382,-13.5173,111.038,-48.321,-13.6065,111.483
-3.16591,-19.7479,-112.544,-3.2099,-19.9434,-116.053
-4.61398,-19.4605,-104.25,-4.65907,-19.6554,-104.04
-5.02254,-19.3593,-90.4397,-5.06336,-19.5551,-93.8112
-6.16427,-19.0265,-95.3192,-6.21449,-19.2202,-96.2868
-27.9736,-21.0351,-99.7235,-28.1453,-21.1396,-100.403
-27.0759,-22.1787,-84.029,-27.2379,-22.2966,-89.5263
-82.5508,-20.2573,-87.9086,-82.9676,-20.2367,-85.129
-82.5193,-20.3856,-84.6812,-82.8944,-20.5346,-88.351
-8.45782,-18.1238,-75.227,-8.55061,-18.3006,-75.9933
-26.7732,-22.5432,-77.7682,-26.9154,-22.6848,-73.0616
-6.71727,-18.8382,-65.8933,-6.78764,-19.0255,-61.7474
-27.0101,-22.2587,-65.9108,-27.1626,-22.3882,-68.8839
-26.8561,-22.4442,-69.0567,-27.0167,-22.564,-64.9488
-3.71122,-19.6526,-52.3074,-3.74052,-19.8507,-55.0845
-4.40277,-19.5093,-54.2659,-4.45053,-19.7036,-52.1226
-7.37476,-18.5906,-50.0611,-7.43911,-18.7803,-58.8882
-3.59087,-19.6751,-51.5913,-3.63416,-19.8704,-51.1024
-30.2114,-17.6713,-40.0598,-30.3754,-17.787,-47.929
-9.7315,-17.4727,-31.188,-9.83402,-17.6446,-34.7999
-7.78951,-18.4207,-31.143,-7.85706,-18.6093,-34.5963
-9.45128,-17.6259,-34.7123,-9.54498,-17.8026,-39.1248
-9.45128,-17.6259,-34.7123,-9.54168,-17.8042,-39.4829
-8.06227,-18.3031,-31.0357,-8.15484,-18.4807,-39.6217
-10.2875,-17.1513,-36.3187,-10.3791,-17.3296,-35.5626
-5.29538,-19.2866,-32.3562,-5.35771,-19.4766,-32.6917
-28.7148,-20.0115,-33.2275,-28.8764,-20.1295,-38.6509
-27.7902,-21.277,-39.4849,-27.9345,-21.4173,-39.7123
-28.5939,-20.1839,-33.8629,-28.7423,-20.3202,-34.0565
-28.7474,-19.9648,-38.4264,-28.92,-20.067,-33.274
-29.3367,-19.0881,-33.2508,-29.5154,-19.1803,-31.568
-26.2486,-23.1519,-33.9539,-26.3953,-23.288,-30.5258
-28.7809,-19.9162,-33.0795,-28.9401,-20.0379,-33.4385
-41.6642,-27.6422,-31.0238,-41.8352,-27.7463,-35.3299
-45.231,-21.311,-35.8276,-45.4039,-21.4131,-34.1746
-9.8362,-17.4142,-23.5303,-9.93842,-17.586,-22.8478
-5.42281,-19.2508,-28.1246,-5.48543,-19.441,-24.3633
-5.42281,-19.2508,-28.1246,-5.48346,-19.4417,-28.2233
-8.55418,-18.0783,-29.2339,-8.64773,-18.2553,-21.6042
-3.20688,-19.7412,-27.8013,-3.23995,-19.9385,-26.8726
-7.87372,-18.385,-24.7873,-7.9397,-18.5742,-26.0635
-29.5687,-18.7268,-29.4907,-29.7243,-18.8548,-30.0192
-29.5243,-18.7968,-29.8439,-29.6885,-18.9113,-29.6672
-42.0742,-27.0141,-27.8624,-42.2379,-27.1293,-21.9717
-41.5087,-27.8753,-21.9871,-41.6901,-27.9635,-22.0746
-41.5073,-27.8771,-20.6029,-41.6901,-27.9635,-22.0746
-63.9174,-28.5406,-25.4416,-64.3252,-28.6085,-26.5259
-106.322,-28.2072,-26.5042,-106.669,-28.4581,-26.6047
-4.52711,-19.4809,-18.4053,-4.58651,-19.6724,-14.0117
-3.61359,-19.6708,-10.2454,-3.6588,-19.8658,-15.763
-3.02562,-19.7695,-18.9526,-3.06565,-19.9661,-19.145
-3.34228,-19.7187,-12.072,-3.36542,-19.9177,-15.7335
-10.4964,-17.0243,-15.1036,-10.6124,-17.1877,-13.0242
-5.7939,-19.1427,-19.0074,-5.84547,-19.3358,-19.1937
-5.52719,-19.2211,-11.8253,-5.56826,-19.4174,-17.1437
-8.30434,-18.1945,-11.6818,-8.39932,-18.371,-13.4424
-10.4266,-17.067,-16.6591,-10.5201,-17.2444,-10.3768
-5.49483,-19.2303,-10.6955,-5.53825,-19.426,-11.9405
-10.126,-17.2471,-11.0156,-10.2221,-17.4226,-15.9865
-10.1881,-17.2105,-15.8287,-10.2809,-17.388,-18.355
-4.36576,-19.5177,-11.203,-4.40528,-19.7137,-10.4756
-28.2229,-20.6993,-15.4337,-28.3957,-20.8021,-15.5209
-29.7891,-18.3741,-11.7076,-29.9633,-18.4725,-12.1264
-30.2503,-17.6043,-14.3284,-30.4162,-17.7172,-10.6344
-30.2503,-17.6043,-14.3284,-30.4279,-17.697,-11.6096
-29.1423,-19.383,-16.7809,-29.2992,-19.5083,-16.8753
-27.6372,-21.4754,-10.1605,-27.7895,-21.6052,-12.2063
-30.4385,-17.2768,-12.9441,-30.6029,-17.3927,-13.0183
-43.1571,-25.2488,-11.6108,-43.3442,-25.3242,-11.6586
-42.3713,-26.5454,-18.5142,-42.525,-26.6771,-18.5888
-66.7369,-21.1231,-18.5881,-67.0889,-21.3368,-18.696
-66.7369,-21.1231,-18.5881,-67.105,-21.2856,-17.3873
-66.9673,-20.3813,-12.8114,-67.3247,-20.5812,-12.8858
-65.3846,-24.9973,-11.7062,-65.7605,-25.134,-11.1738
-80.0765,-28.5085,-15.6132,-80.4176,-28.7431,-15.6884
-9.44834,-17.6275,-5.58796,-9.53868,-17.806,-0.13944
-8.94204,-17.8898,-3.47726,-9.04321,-18.0627,-9.47408
-8.98162,-17.8697,-1.47294,-9.06549,-18.0517,-3.42702
-4.36733,-19.5174,-4.95914,-4.42157,-19.7103,-5.00466
-1.8143,-19.9174,-4.99775,-1.82652,-20.1171,-1.71917
-8.95737,-17.8819,-3.39739,-9.04321,-18.0627,-9.47408
-8.70769,-18.0049,-4.04987,-8.80616,-18.1794,-2.19598
-3.55163,-19.6822,-9.75134,-3.57558,-19.8809,-9.81721
-6.91882,-18.7651,-8.74373,-6.9799,-18.9558,-7.64356
-9.53888,-17.5788,-7.29492,-9.62208,-17.7611,-1.38292
-10.6735,-16.9135,-1.17608,-10.7902,-17.0766,-1.19157
-9.07264,-17.8238,-2.4103,-9.15376,-18.0069,-9.45747
-9.58028,-17.5564,-7.97347,-9.68732,-17.7256,-8.05125
-10.2515,-17.1731,-3.36744,-10.3644,-17.3383,-8.29747
-1.79732,-19.919,-1.70377,-1.82652,-20.1171,-1.71917
-4.73867,-19.4308,-1.08619,-4.77724,-19.6269,-1.09916
-10.5648,-16.9818,-1.11074,-10.6711,-17.1515,-4.25773
-6.96287,-18.7488,-5.64515,-7.03855,-18.9341,-0.206385
-9.00404,-17.8586,-3.43613,-9.08537,-18.0414,-1.49015
-9.49062,-17.6048,-1.3688,-9.59748,-17.7744,-5.64952
-3.67545,-19.6594,-0.774703,-3.71941,-19.8546,-1.70572
-10.5668,-16.9807,-1.81726,-10.6711,-17.1515,-4.25773
-1.82938,-19.9162,-3.5768,-1.84906,-20.1151,-5.04448
-6.23575,-19.0034,-2.90819,-6.30464,-19.1909,-2.93375
-27.0478,-22.2131,-9.99364,-27.1961,-22.3475,-4.06618
-27.9126,-21.1162,-4.47845,-28.0568,-21.2569,-9.44797
-27.9126,-21.1162,-4.47845,-28.0582,-21.255,-3.85437
-29.3978,-18.9937,-8.02829,-29.5772,-19.0846,-8.07594
-27.6895,-21.4078,-3.81858,-27.8366,-21.5445,-8.23656
-6.50058,-18.9141,5.21972,-6.57817,-19.0986,9.94524
-6.50538,-18.9124,9.85054,-6.57817,-19.0986,9.94524
-10.2571,-17.1696,4.25418,-10.3581,-17.3423,0.241761
-10.5365,-16.9995,8.69984,-10.6398,-17.1708,2.54628
-10.2748,-17.1588,0.237811,-10.3906,-17.3226,4.30164
-8.32634,-18.1844,6.33686,-8.41901,-18.3619,6.40313
-8.10367,-18.2849,6.36248,-8.19452,-18.4633,6.42455
-9.79299,-17.4382,9.83599,-9.87821,-17.6198,9.93604
-9.67486,-17.5042,5.55367,-9.7695,-17.6804,2.37891
-6.86723,-18.784,1.36674,-6.94773,-18.9676,3.76192
-3.61396,-19.6709,3.283,-3.64337,-19.8687,7.78619
-4.02954,-19.5898,6.5956,-4.07948,-19.7837,6.6563
-10.571,-16.9782,1.41403,-10.6854,-17.1425,8.78879
-10.6448,-16.9319,5.40159,-10.7634,-17.0935,5.4518
-8.11113,-18.2814,0.23215,-8.19452,-18.4633,6.42455
-8.04773,-18.3093,1.87353,-8.14195,-18.4865,0.235936
-9.66278,-17.511,1.98678,-9.7695,-17.6804,2.37891
-28.4052,-20.4489,3.47341,-28.5654,-20.5683,0.335267
-25.7784,-23.6746,2.11562,-25.9433,-23.7905,4.18964
-26.8873,-22.4068,0.904082,-27.0522,-22.5217,0.906467
-66.3187,-22.4014,8.65426,-66.6643,-22.6281,8.47016
-1.99755,-19.9001,13.9211,-2.00773,-20.1,17.7319
-1.97117,-19.9028,17.5538,-1.97747,-20.1031,14.0616
-5.24077,-19.3009,10.391,-5.30377,-19.491,10.4911
-5.62406,-19.193,12.2592,-5.6695,-19.3881,18.5072
-8.75787,-17.9804,13.064,-8.83534,-18.1655,13.1942
-8.75787,-17.9804,13.064,-8.85292,-18.1566,11.4669
-2.69027,-19.8183,12.0786,-2.70298,-20.0182,16.4541
-25.7338,-23.7228,12.473,-25.8825,-23.8567,13.5826
-28.5134,-20.2974,15.6973,-28.6655,-20.4287,16.5192
-28.5117,-20.2998,13.1947,-28.6655,-20.4287,16.5192
-65.4441,-24.8407,17.9183,-65.8101,-25.0041,15.9288
-65.4441,-24.8407,17.9183,-65.7837,-25.0732,12.0492
-80.4182,-27.5296,14.2963,-80.7583,-27.7709,14.3646
-10.0981,-17.2634,22.6886,-10.1949,-17.4386,23.6117
-9.02544,-17.8476,20.9008,-9.11957,-18.0243,22.1217
-9.43903,-17.6328,20.1087,-9.52889,-17.8116,20.3104
-3.24171,-19.7354,26.3118,-3.28711,-19.9305,26.5783
-2.5113,-19.8417,22.2141,-2.53368,-20.0405,20.6578
-10.3956,-17.0861,25.4803,-10.5047,-17.2538,27.9452
-10.1535,-17.231,23.3666,-10.2543,-17.4037,22.9237
-9.2213,-17.7473,34.6212,-9.32333,-17.9197,39.2783
-8.59376,-18.0595,30.1147,-8.68037,-18.2399,30.5581
-6.46824,-18.9251,34.5017,-6.5399,-19.112,31.6671
-9.19429,-17.7613,30.0918,-9.2906,-17.9367,34.9656
-6.48075,-18.9209,31.2571,-6.5399,-19.112,31.6671
-5.90007,-19.1102,35.4769,-5.97292,-19.2966,35.8312
-28.2697,-20.6351,32.0628,-28.4179,-20.7714,32.2471
-43.9178,-23.9004,37.2787,-44.0972,-23.9891,35.9313
-44.964,-21.8689,35.5392,-45.1552,-21.9327,30.745
-2.3025,-19.8672,47.9082,-2.3108,-20.0673,48.3935
-9.17206,-17.7728,42.3827,-9.25419,-17.9555,45.7938
-4.91944,-19.3857,47.1251,-4.9568,-19.5827,47.5906
-26.9597,-22.3198,48.867,-27.1133,-22.4478,42.2302
-2.01728,-19.8977,59.4064,-2.02346,-20.0984,59.9906
-5.83937,-19.1287,59.272,-5.88652,-19.3235,59.8517
-5.82985,-19.1315,57.2184,-5.88652,-19.3235,59.8517
-2.16821,-19.8821,57.1769,-2.18541,-20.0814,54.4997
-6.1311,-19.0371,57.0111,-6.18452,-19.2299,56.3504
-27.5357,-21.6054,53.3843,-27.6999,-21.7201,59.9815
-66.9627,-20.3962,52.749,-67.314,-20.615,53.0557
-8.33541,-18.18,66.4549,-8.40528,-18.368,67.1076
-10.2911,-17.1491,61.3263,-10.3924,-17.3216,62.4464
-8.67379,-18.0209,61.5508,-8.77381,-18.1949,62.1733
-7.30909,-18.6167,61.6268,-7.37057,-18.8075,62.2437
-10.2352,-17.1826,61.8106,-10.3384,-17.3538,61.9517
-44.4182,-22.9571,68.5527,-44.6035,-23.034,64.0715
-64.8658,-26.3136,65.912,-65.2084,-26.5334,66.2962
-65.9895,-23.3544,68.0075,-66.3926,-23.4126,68.4056
-65.9895,-23.3544,68.0075,-66.3939,-23.4096,67.1548
-28.0176,-20.9765,79.0432,-28.1843,-21.0871,77.7478
-27.3216,-21.8752,78.992,-27.4648,-22.0165,77.8404
-6.36651,-18.9596,84.9953,-6.42741,-19.1501,86.607
-1.7779,-19.9207,80.7375,-1.7869,-20.1204,81.5563
-27.7229,-21.3646,88.2024,-27.8737,-21.4965,81.643
-81.2718,-24.898,83.0271,-81.6828,-24.9208,83.4296
-10.3837,-17.0932,91.9929,-10.4963,-17.2589,98.9086
-10.5775,-16.9742,93.8665,-10.69,-17.1394,94.7882
-30.5318,-17.1125,91.2725,-30.7114,-17.2,91.7937
-4.09726,-19.5758,106.068,-4.1415,-19.7708,105.534
-6.04061,-19.0659,104.855,-6.09239,-19.2593,105.06
-7.58458,-18.5061,101.351,-7.64682,-18.6967,107.283
-107.252,-24.4353,108.451,-107.671,-24.396,108.862
-1.35797,-19.9539,-116.767,-1.36161,-20.1541,-117.917
5.24199,-19.3007,-114.253,5.28752,-19.4958,-111.286
3.25065,-19.7341,-110.765,3.26951,-19.9338,-111.888
-21.651,-27.4997,-110.878,-21.7924,-27.6429,-115.017
-22.6368,-26.6944,-117.044,-22.7812,-26.8341,-117.711
-37.6036,-32.9547,-118.912,-37.7729,-33.0647,-119.39
6.54544,-18.8988,-109.533,6.59689,-19.0923,-110.622
-36.0357,-34.6616,-100.909,-36.1984,-34.781,-106.134
-104.168,-35.3406,-103.025,-104.489,-35.6403,-103.424
-36.7314,-33.9235,-92.1816,-36.885,-34.0519,-93.0979
-63.4488,-29.5676,-98.112,-63.8133,-29.7325,-95.7843
-25.3004,-24.1843,-83.0581,-25.4589,-24.3077,-83.5347
-23.7014,-25.7535,-87.8705,-23.8518,-25.8866,-88.3643
7.11887,-18.6901,-70.9013,7.20277,-18.8722,-74.7938
-24.46,-25.0342,-79.1975,-24.591,-25.1859,-72.6175
-21.3145,-27.7613,-77.9937,-21.4392,-27.9177,-75.284
-75.9821,-38.1014,-74.1401,-76.3986,-38.1629,-74.5024
4.67697,-19.4455,-68.7673,4.71891,-19.6409,-63.5343
4.66813,-19.4476,-67.2033,4.71891,-19.6409,-63.5343
7.50276,-18.5395,-64.0048,7.59066,-18.7195,-61.7932
4.65868,-19.45,-62.9059,4.71891,-19.6409,-63.5343
-63.0224,-30.4661,-66.3836,-63.3962,-30.612,-66.3638
-60.6631,-34.9283,-60.671,-61.0636,-35.0345,-61.0275
-60.6644,-34.926,-65.52,-61.0636,-35.0345,-61.0275
-25.2182,-24.2702,-58.2916,-25.3482,-24.4235,-53.0636
-38.4063,-32.0149,-55.7596,-38.5408,-32.1659,-52.4709
-38.1043,-32.3735,-56.6132,-38.2345,-32.5291,-56.8426
7.59618,-18.501,-44.1154,7.67906,-18.6835,-44.5494
5.97249,-19.0874,-43.7745,6.03294,-19.278,-48.1855
7.85928,-18.3912,-44.9278,7.93399,-18.5767,-41.0236
5.85597,-19.1236,-44.5547,5.92888,-19.3104,-45.0068
5.85992,-19.1224,-42.1001,5.92888,-19.3104,-45.0068
0.970536,-19.9764,-44.0144,0.989804,-20.1758,-49.3374
-21.0263,-27.9803,-40.9174,-21.1294,-28.153,-45.293
-20.5842,-28.3071,-41.1254,-20.714,-28.46,-42.3026
-20.765,-28.1748,-44.0416,-20.9003,-28.3234,-41.2788
-39.2041,-31.033,-48.4581,-39.3383,-31.1861,-48.6539
-39.181,-31.062,-44.9582,-39.3383,-31.1861,-48.6539
1.34289,-19.9547,-38.364,1.36949,-20.1536,-38.7537
4.57269,-19.4703,-38.9053,4.60563,-19.6678,-39.3049
7.35826,-18.597,-33.2668,7.42102,-18.7878,-33.6001
0.214402,-19.9988,-36.1356,0.201485,-20.1989,-36.4891
-21.9759,-27.2407,-35.7194,-22.0867,-27.4085,-37.6368
-21.0771,-27.9417,-33.4769,-21.1801,-28.1148,-33.6672
-39.2732,-30.9454,-37.998,-39.4509,-31.043,-39.9716
-60.2041,-35.7135,-30.7873,-60.5891,-35.8495,-30.9644
7.82377,-18.4061,-25.3528,7.89272,-18.5941,-27.8909
1.21291,-19.9632,-22.3702,1.21973,-20.163,-20.5019
1.20751,-19.9635,-23.449,1.21973,-20.163,-20.5019
4.36949,-19.517,-28.9107,4.39897,-19.7151,-29.1973
1.21483,-19.9631,-26.9395,1.21973,-20.163,-20.5019
1.51637,-19.9424,-26.2935,1.53913,-20.1413,-25.6466
5.57322,-19.208,-21.7215,5.63861,-19.3968,-21.9351
7.49238,-18.5435,-24.5865,7.55429,-18.7341,-24.8354
4.66831,-19.4475,-23.956,4.70982,-19.6432,-26.8166
1.17662,-19.9654,-20.2932,1.18216,-20.1653,-23.6873
3.30803,-19.7246,-27.8862,3.32857,-19.9239,-24.9799
3.30803,-19.7246,-27.8862,3.35079,-19.9202,-24.7691
-23.5464,-25.8954,-29.2167,-23.6886,-26.0362,-25.0407
-23.5464,-25.8954,-29.2167,-23.6615,-26.0606,-22.7054
-23.546,-25.8956,-22.5775,-23.6886,-26.0362,-25.0407
-23.546,-25.8956,-22.5775,-23.6615,-26.0606,-22.7054
-40.5827,-29.2069,-23.8739,-40.7307,-29.3437,-23.9687
-79.5836,-29.857,-22.6588,-79.916,-30.1103,-22.7683
-77.3689,-35.2009,-20.0678,-77.7741,-35.275,-20.1654
-103.22,-38.021,-26.2353,-103.641,-38.0353,-26.3351
3.52918,-19.6861,-11.22,3.5755,-19.8811,-18.9843
8.24448,-18.222,-13.0638,8.33633,-18.3994,-13.199
2.28825,-19.8687,-14.6823,2.31887,-20.0665,-14.7312
0.3773,-19.9964,-17.9446,0.378157,-20.1965,-14.5396
4.26913,-19.5392,-18.5901,4.30907,-19.735,-19.6854
0.187611,-19.9995,-10.0486,0.177728,-20.1989,-10.1514
1.03264,-19.9733,-10.5899,1.03144,-20.1736,-17.1661
-0.511191,-19.9935,-18.0561,-0.503686,-20.1938,-19.5695
2.64713,-19.8237,-12.2357,2.68458,-20.021,-12.3634
0.732932,-19.9866,-13.1602,0.733747,-20.1866,-19.9807
0.473316,-19.9944,-11.2374,0.491875,-20.194,-10.7831
0.544322,-19.9925,-13.6257,0.550027,-20.1925,-11.3543
0.544322,-19.9925,-13.6257,0.55834,-20.1926,-13.7688
-20.0393,-28.6953,-18.1185,-20.1357,-28.8719,-18.2209
-23.3773,-26.0481,-12.3235,-23.5008,-26.206,-10.4734
-24.7118,-24.7857,-17.6506,-24.8402,-24.94,-13.3493
-21.5342,-27.5915,-11.2613,-21.6678,-27.7406,-12.3783
-62.3808,-31.7595,-16.4228,-62.7746,-31.8677,-16.5195
0.43268,-19.9954,-3.68173,0.44769,-20.195,-4.12353
-1.23585,-19.9618,-2.10612,-1.24584,-20.1614,-5.06643
6.19446,-19.0163,-8.9712,6.26683,-19.2035,-9.05615
2.51405,-19.8414,-8.96294,2.53097,-20.0408,-0.941826
2.82815,-19.799,-1.17457,2.84434,-19.9988,-1.45665
2.37618,-19.8584,-6.46869,2.40872,-20.0559,-9.0618
0.396593,-19.9961,-4.087,0.390934,-20.1962,-3.7183
0.05844,-19.9999,-1.38406,0.052885,-20.2,-8.36651
6.43065,-18.9381,-3.61635,6.48353,-19.1312,-3.65169
7.91337,-18.3679,-1.3564,7.9884,-18.5533,-1.90383
7.91337,-18.3679,-1.3564,7.99431,-18.5507,-4.97672
7.91337,-18.3679,-1.3564,8.00293,-18.5469,-6.79504
7.92482,-18.3629,-5.62585,7.99431,-18.5507,-4.97672
7.92482,-18.3629,-5.62585,8.00293,-18.5469,-6.79504
6.02529,-19.0707,-1.97627,6.09333,-19.2591,-6.91003
0.603904,-19.9908,-5.16067,0.604591,-20.191,-6.48189
3.24925,-19.7342,-8.1371,3.29377,-19.9294,-8.2164
6.31524,-18.9768,-3.38895,6.36683,-19.1703,-5.25082
2.5109,-19.8418,-6.31383,2.53097,-20.0408,-0.941826
0.826776,-19.983,-8.15587,0.84555,-20.1823,-9.82696
2.72518,-19.8134,-1.79917,2.75483,-20.0112,-1.18248
5.42086,-19.2512,-3.58757,5.46518,-19.4467,-9.87103
2.42565,-19.8524,-7.45014,2.46067,-20.0496,-5.17547
7.06236,-18.7113,-7.94535,7.14244,-18.8954,-8.02473
7.82697,-18.4048,-4.92047,7.89982,-18.5912,-0.779391
7.94663,-18.3535,-6.72675,8.02361,-18.5379,-5.6817
7.96369,-18.3461,-4.82267,8.05005,-18.5267,-1.36989
1.07075,-19.9712,-4.43023,1.06943,-20.1717,-6.93507
2.71989,-19.8142,-4.98816,2.75483,-20.0112,-1.18248
6.77831,-18.8163,-9.41136,6.85826,-19.0001,-2.79095
0.746829,-19.986,-0.413477,0.760311,-20.1858,-8.24094
-24.7751,-24.7219,-1.03247,-24.9279,-24.8522,-1.04084
-22.5109,-26.8005,-4.60826,-22.6505,-26.9443,-4.63459
-36.5018,-34.1704,-1.66017,-36.6618,-34.2919,-1.66855
-35.0532,-35.6549,-3.62131,-35.2119,-35.7794,-8.76653
2.71769,-19.8145,0.899535,2.73827,-20.0135,8.39034
6.3279,-18.9724,8.30411,6.38133,-19.1656,8.38931
3.40612,-19.7078,1.32154,3.43217,-19.9064,6.62853
7.8825,-18.3811,5.08213,7.97148,-18.5606,2.31598
3.42439,-19.7048,6.56463,3.45854,-19.9017,4.84036
3.4468,-19.7008,0.308017,3.48594,-19.8968,7.76711
3.41424,-19.7064,7.69484,3.45854,-19.9017,4.84036
6.02397,-19.0713,4.83842,6.08318,-19.2625,8.28426
5.21708,-19.3078,5.64152,5.27544,-19.4985,5.70104
3.76673,-19.6421,5.99986,3.80232,-19.839,6.7501
3.76673,-19.6421,5.99986,3.79097,-19.841,6.06342
7.52236,-18.5315,2.2732,7.58872,-18.7203,2.36493
7.52236,-18.5315,2.2732,7.58556,-18.7214,2.29588
2.2171,-19.8767,2.63,2.25035,-20.0743,6.73911
7.99995,-18.3303,7.19621,8.08097,-18.5132,5.14502
-0.210612,-19.9988,1.90963,-0.202317,-20.199,7.2014
-0.210612,-19.9988,1.90963,-0.197513,-20.1989,1.92846
5.43141,-19.2484,1.91561,5.47656,-19.4434,8.0802
-21.6793,-27.4775,4.82163,-21.8095,-27.6294,7.90491
-21.6396,-27.5086,7.85618,-21.77,-27.6607,4.85183
-21.0126,-27.9903,0.0753368,-21.115,-28.1638,0.0732503
-21.8479,-27.3435,8.00944,-21.9918,-27.4845,6.31635
-39.6237,-30.4954,5.92491,-39.7871,-30.6107,5.11745
-39.6237,-30.4954,5.92491,-39.7903,-30.6066,1.08552
-39.5722,-30.5619,5.09593,-39.7474,-30.6626,5.94787
-39.6157,-30.5057,1.08313,-39.7871,-30.6107,5.11745
-39.6157,-30.5057,1.08313,-39.7903,-30.6066,1.08552
3.80796,-19.6341,12.6968,3.84344,-19.8309,19.7479
7.19711,-18.6602,16.1117,7.27151,-18.8458,18.5433
6.3431,-18.9675,16.6938,6.41366,-19.1548,10.8886
7.64383,-18.4816,11.7853,7.72449,-18.6647,10.2947
7.64383,-18.4816,11.7853,7.72018,-18.6665,11.0796
7.30001,-18.6201,18.3405,7.36977,-18.8075,12.604
1.06601,-19.9719,15.4144,1.08631,-20.1707,15.5708
2.42879,-19.8519,10.287,2.45262,-20.0505,11.8417
-22.2197,-27.0422,16.197,-22.3579,-27.1876,10.0707
-35.886,-34.8165,15.6674,-36.0415,-34.9434,19.9873
-62.5553,-31.4139,13.8894,-62.8804,-31.6579,18.7346
1.67494,-19.9297,20.6676,1.69806,-20.1285,29.2546
0.0448385,-20,20.1861,0.041403,-20.2,24.6713
4.15835,-19.5629,28.6752,4.1923,-19.7602,23.8079
-0.723479,-19.9869,22.3561,-0.733548,-20.1866,25.3182
